-27.6012,2.21893,0.587723,0.72176,0.311578,0.45272,0.156654,0.372932,0.364035,-0.103542,-0.0615263,0.0477082,0.037712,-0.0576475,0.0213094,0.0463477,0.0215282,0.125124,0.125879,0.0708815
-26.8571,2.4652,0.520714,0.463656,0.492146,0.566054,0.125052,-0.0260854,-0.0294976,-0.17386,-0.150385,-0.0572867,0.181665,0.225029,-0.153377,-0.196587,-0.080226,0.170238,0.214968,0.26939
-26.8685,2.33818,0.667109,0.724498,0.46654,0.668155,0.364463,0.182842,0.0205937,0.11633,0.0107371,-0.22883,0.0186818,0.0197482,0.0498147,-0.134409,-0.120118,0.240488,0.154428,0.0105819
-27.1971,2.27674,0.743858,0.892523,0.367533,0.0890761,0.0836285,0.0336862,0.0499277,-0.0889678,-0.322615,-0.140902,-0.0564528,0.0515606,-0.167422,0.0873779,0.0220629,0.0317435,-0.0668391,-0.204294
-27.1821,2.58776,0.455066,0.727463,0.328456,0.50179,-0.0623083,0.102216,0.0424427,0.0624038,0.12155,0.217225,0.329965,0.141805,-0.180709,-0.10807,0.127258,-0.0261357,-0.0893584,0.0970466
-27.0484,2.60981,0.632025,0.49651,0.444979,0.739146,0.262882,-0.000163493,0.286908,0.113848,-0.223224,-0.0661534,0.202451,-0.0373433,-0.0565548,-0.126705,-0.0265156,-0.00361768,-0.0759466,-0.0185615
-27.2792,2.37945,0.398845,0.38464,0.276778,0.404182,0.334914,0.349064,0.0835607,-0.333637,-0.41116,-0.253929,0.254978,-0.066293,-0.192645,-0.271565,0.00558187,0.174744,-0.0747616,-0.250162
-27.1425,2.50213,0.732749,0.519321,0.482828,0.608949,0.173994,0.386712,0.255403,-0.266869,-0.0948065,-0.167387,0.0303094,0.132743,0.0169457,-0.2824,-0.131125,0.0650683,0.149424,0.197778
-27.047,2.45131,0.598894,0.564439,0.490893,0.432011,0.206798,0.158457,0.127038,0.0113228,0.00477323,0.102757,0.160976,0.112588,-0.0194473,0.0953793,-0.173342,0.0518108,0.159956,0.155283
-27.1036,2.59977,0.523732,0.511835,0.4205,0.322401,-0.0344005,0.148013,0.153324,-0.0398656,-0.0366198,-0.170552,0.231943,0.275664,-0.0707602,-0.238232,0.175943,0.284394,0.132562,-0.114692
-26.7995,2.49613,0.538107,0.458424,0.414144,0.575126,0.153385,-0.0402116,0.17199,-0.0327089,0.213258,0.211661,0.372728,0.12064,0.127602,0.112108,0.0613113,0.198634,0.0986769,0.036925
-26.9422,2.47191,0.576086,0.625589,0.347485,0.201645,0.0683137,0.264867,0.380581,0.0286292,0.0676139,0.105658,0.457385,0.184861,-0.3255,-0.244157,-0.297843,-0.0163169,-0.0886483,0.0459539
-27.4396,2.18093,0.827622,0.616378,0.26283,0.346314,0.152123,0.155859,0.281691,0.362915,0.0431089,-0.0647309,0.0130265,0.218588,0.208447,-0.00833415,0.0158425,0.275468,0.151506,-0.107493
-27.0115,2.60062,0.924625,0.811073,0.421012,0.506222,0.273822,0.036419,0.221215,-0.00900268,-0.22671,-0.135503,0.284271,0.041352,0.0357215,-0.103452,-0.231319,0.130545,0.183213,0.00340349
-27.0408,2.63414,0.572353,0.619886,0.345958,0.429388,0.207591,0.0975243,-0.0311889,-0.133113,-0.108891,-0.16928,0.0396288,-0.115746,-0.205518,0.00129385,0.0103265,-0.0695956,0.00994018,0.256281
-27.2213,2.38466,0.794785,0.899302,0.593672,0.592065,0.217735,-0.0618439,-0.209851,-0.24086,0.148938,0.168283,0.121048,-0.163878,-0.36946,-0.0747185,0.22958,0.104108,0.330022,0.190567
-27.4557,2.59821,0.793949,0.799819,0.451951,0.28079,-0.0288054,0.097516,0.00934465,-0.307496,0.00121598,-0.093093,-0.0658341,0.108597,-0.0743506,-0.286126,0.0793783,0.0400303,-0.0808961,-0.0226379
-27.2947,2.61832,0.456405,0.147485,0.360139,0.564393,0.301798,-0.055531,-0.202098,-0.0476861,-0.0231976,-0.176298,0.130489,0.287349,0.302433,-0.315867,0.223071,-0.0678298,-0.139726,-0.076233
-26.8684,2.2501,0.569731,0.597692,0.280599,0.362022,0.103253,0.000225082,-0.164797,-0.0579841,-0.110307,0.28852,0.237747,0.0586369,-0.0447918,0.115021,0.157818,0.186689,0.00113221,-0.0718837
-26.9895,2.68191,0.751433,0.452754,0.26169,0.0920351,-0.153127,0.0955543,0.218244,-0.235008,-0.479704,-0.182723,-0.065744,-0.0655001,0.104023,-0.0931412,0.277469,0.218868,0.109207,-0.0556554
-27.0434,2.51803,0.645913,0.53758,0.740602,0.4693,-0.15824,0.16229,0.127771,-0.226748,-0.037411,0.0135882,-0.0549401,0.179857,-0.102705,-0.262217,-0.1242,0.187799,0.142828,-0.133067
-27.1138,2.48318,0.968547,0.653481,0.249701,0.273765,0.177035,0.407299,0.351196,-0.170999,-0.208571,0.0176962,0.0562801,-0.0792614,-0.293811,-0.035389,0.19195,-0.0247889,0.092351,0.0203859
-26.9604,2.54186,0.891809,0.731795,0.093515,0.379286,0.313031,0.32,0.366806,-0.0682822,-0.375033,-0.0490384,0.322025,0.158454,-0.134344,-0.0807398,0.0239104,-0.116488,-0.0684071,0.125614
-27.0497,2.38039,0.681011,0.805227,0.363107,0.190206,0.156153,0.117962,0.0517162,-0.22181,-0.111198,-0.0141123,0.11229,0.168721,-0.185175,-0.415963,-0.192582,0.216386,0.169679,0.177949
-27.2754,2.18509,0.671282,0.516731,0.494921,0.230998,0.0180091,0.206702,0.034963,-0.04561,-0.115661,-0.111777,0.16015,0.224107,0.0495792,-0.236503,-0.162559,-0.103576,0.124784,0.346513
-27.1967,2.14453,0.441118,0.450614,0.197813,0.102251,0.0338634,0.428461,0.210148,0.148446,-0.0525601,0.0296634,0.409531,0.330142,0.220036,-0.139236,-0.0950107,-0.1435,-0.070368,0.220736
-26.9837,2.37158,0.612768,0.753459,0.389635,0.281329,0.0855705,0.0750905,-0.14658,-0.198472,0.0070115,0.109447,0.0611224,0.0410187,-0.264564,-0.02546,0.149676,0.123997,0.0422544,0.237614
-26.9473,2.53947,0.502674,0.414358,0.442044,0.494452,-0.0399429,-0.143944,-0.0737731,-0.0942748,-0.0627736,0.0885804,0.161406,-0.0760375,0.130596,0.0710342,-0.0416333,0.0776472,0.0315999,-0.0767523
-27.0593,2.58827,0.920017,0.750009,0.579692,0.618434,0.109221,0.165467,-0.00557446,-0.213884,-0.223557,-0.102398,-0.0682626,0.0543197,0.0664717,0.0172167,0.130097,0.12333,-0.131125,-0.0629176
-27.0002,2.54836,0.861827,0.631558,0.147516,0.364898,-0.0725882,0.100136,-0.138097,-0.214287,0.0803638,-0.00811367,-0.107982,-0.0871365,5.17995e-05,-0.220254,-0.00957879,0.0549259,-0.00715517,-0.0886671
-26.9491,2.48559,0.761999,0.538505,0.231819,0.395287,0.40411,0.196189,0.117886,-0.0374612,0.00341669,-0.0424917,-0.0184474,0.1196,0.131368,-0.0110847,-0.135465,0.0992627,-0.0493657,0.0807288
-27.2079,2.29667,0.55826,0.594437,0.417583,0.203124,0.132883,0.243934,-0.0537106,-0.167664,0.0460267,-0.0152883,0.168571,0.159863,-0.0676486,0.0387405,0.164625,0.209486,-0.0909858,-0.0509578
-27.0022,2.588,0.738304,0.538437,0.383235,0.572699,0.140254,0.429067,0.214405,-0.0939398,-0.0960212,0.24369,0.189529,0.141714,0.164255,-0.328005,0.00166165,0.00393757,0.0438119,-0.0239348
