-30.1504,1.81545,0.641107,0.35905,0.230491,0.211308,0.0310303,-0.119527,0.0467874,0.126862,-0.0368465,-0.279786,0.0167722,0.186433,0.0820669,0.0378031,0.0564944,0.00786712,0.0801991,0.0916975
-29.7097,1.21598,0.956005,0.698381,0.474898,0.358289,0.0988409,-0.087832,0.15137,0.220046,0.276242,-0.0595847,-0.263143,0.0989754,-0.0183983,-0.242386,-0.249438,-0.189884,0.039667,0.189182
-29.7312,1.56739,0.557037,0.45835,0.426036,0.471284,0.504345,0.0798997,0.123517,-0.0718768,-0.0770079,0.158135,0.141105,0.0843645,0.018905,-0.140708,0.0679243,-0.0317171,0.0720194,0.278567
-29.3128,2.06896,1.12961,0.633232,0.955169,0.421895,0.315396,0.0945382,-0.0712536,0.116705,-0.191398,-0.19115,0.133443,0.34411,-0.256611,-0.208049,-0.0204382,-0.181899,0.0520976,-0.0687805
-29.1508,1.57687,0.616998,0.690616,0.906011,0.341667,0.163405,-0.0669962,0.0125991,-0.153831,-0.376158,-0.501123,-0.138173,0.108335,0.222441,-0.0618308,-0.0944741,-0.0100145,0.110912,0.12428
-28.827,1.84293,0.637371,0.56189,0.555323,0.509948,0.180607,0.123018,0.170425,0.0106078,0.117866,-0.08207,0.0368762,0.052134,-0.0393518,-0.361187,0.0927808,0.0798309,-0.170793,-0.144227
-28.6503,1.73649,0.570609,0.463499,0.323065,0.482015,0.297942,0.210523,0.130166,-0.0950078,0.0898976,0.109044,0.147232,0.0758531,-0.241273,-0.126861,-0.0313751,0.0725718,-0.0452371,-0.179032
-28.4463,2.06883,0.731797,0.303567,0.172719,0.364387,0.550622,0.495252,0.199997,0.0796946,-0.0120829,0.10052,-0.0165448,-0.162287,-0.257334,-0.325001,0.0436837,-0.12965,-0.120021,0.215677
-28.16,2.11477,0.943676,0.827271,0.190267,0.268624,-0.0178235,0.0765476,-0.192167,-0.200182,0.123335,0.127803,0.083092,-0.0637338,-0.0396081,-0.180081,0.123688,0.267735,0.39127,0.148555
-28.0818,2.03228,0.879997,0.85354,0.751425,0.363123,-0.306561,-0.0560398,0.0279859,0.0204712,0.0882728,-0.190029,-0.111891,-0.205128,-0.130111,0.138196,0.311324,0.0708101,-0.101922,-0.183145
-27.7945,2.25233,0.635601,0.491648,0.638347,0.403557,-0.12159,0.0113566,0.0318102,0.0209085,0.146596,0.160367,-0.0156868,0.197564,0.00831204,0.02919,0.149716,0.129772,-0.0463042,-0.20637
-27.7307,2.11897,0.847692,0.741712,0.375836,0.453332,0.128588,0.150861,-0.0378773,-0.000539263,-0.0194821,-0.00101991,0.0793359,0.0965342,-0.0505925,-0.299775,-0.0851111,0.134435,0.14302,0.106797
-27.4764,2.38605,0.77585,0.904157,0.563209,0.334626,0.26041,0.356413,0.0378558,-0.230119,-0.0908831,0.018211,0.222882,0.189807,-0.0908472,-0.319348,-0.0875694,-0.0725145,0.135744,-0.0844434
-27.5843,2.03017,0.859148,0.647256,0.674121,0.532164,-0.196864,-0.126308,0.117465,-0.103796,-0.149132,-0.146945,-0.260589,0.118209,0.0336304,-0.0516133,-0.0726311,0.108988,-0.133651,-0.186817
-27.1432,2.20128,0.631669,0.810293,0.358395,0.15488,0.200253,0.156508,0.207645,-0.0344744,-0.3463,0.0175356,-0.0130502,-0.178626,-0.114031,-0.00877027,0.166034,0.288047,0.293519,0.0401868
-26.9963,2.3509,0.583234,0.844758,0.318737,0.407763,0.367084,0.250344,0.111715,-0.146064,-0.043751,0.0170429,0.0411558,0.0988942,-0.137648,-0.104487,-0.135638,0.0956793,-0.00215509,-0.0251599
-27.3594,2.25107,0.775586,0.479745,0.398778,0.488809,-0.0362279,-0.23902,-0.202858,-0.337159,0.00907994,0.10755,0.134512,-0.00220825,0.0658052,0.156442,0.01109,0.215343,0.263082,0.0635964
-27.3254,2.19431,0.484748,0.596221,0.563298,0.343625,-0.144839,0.114144,0.375474,0.0190363,-0.0824685,0.0393408,0.424194,0.323109,-0.262055,-0.42023,-0.246774,0.224071,0.173561,0.0418357
-27.2497,2.39259,0.861252,0.867335,0.485372,0.273506,-0.123134,-0.0410342,0.235691,-0.0152661,-0.267955,-0.129302,0.114366,0.0183931,-0.281313,-0.302295,-0.245678,0.0953368,0.0115962,0.0693374
-27.0603,2.42171,0.87667,0.78818,0.243926,0.322556,-0.205825,0.102676,0.218161,-0.125177,-0.298254,0.0207471,0.0664821,0.0654366,-0.0972889,-0.113285,0.0318589,0.152144,0.0578272,0.127445
-26.8113,2.70094,0.689425,0.56991,0.318166,0.349473,0.0654443,0.243597,0.402917,0.193878,-0.0292074,0.065944,0.104715,0.0599452,-0.0853881,-0.179906,0.0660936,0.0810057,0.0400581,-0.122215
