-45.4737,2.79088,0.681318,0.800345,0.43692,0.00527388,-0.388204,-0.404566,0.975116,0.452959,-0.309524,0.112402,-0.176008,-0.128346,0.109352,0.166392,0.129992,-0.11552,0.152607,-0.374553
-32.7931,2.31382,0.878517,1.13318,0.284485,-0.228907,-0.0271916,-0.549443,1.16706,0.515735,-0.101351,-0.271274,-0.153485,0.0916199,-0.0661505,0.073762,0.312986,-0.069124,0.2073,-0.366391
-27.4995,0.561188,0.698584,1.64818,0.0628616,-0.529471,0.613006,-0.180008,0.380284,0.285818,-0.152646,-0.317182,-0.191347,-0.225044,-0.452071,-0.119825,0.176869,0.242195,-0.129018,0.141326
-25.0528,0.588817,0.610963,1.33599,-0.499802,-0.755656,0.0913601,0.579579,0.717637,-0.181703,-0.124807,-0.113258,0.202167,0.0980846,-0.0653736,-0.203165,-0.368077,0.00788156,-0.345597,-0.0149968
-23.762,0.58884,-0.0312414,0.674647,0.00532969,0.170624,0.197586,0.136927,-0.040708,-0.187426,-0.266743,0.242829,-0.00195771,0.110631,-0.0570857,-0.0381299,-0.275791,0.101653,0.0221614,-0.0166659
-23.6824,0.513968,0.0177388,0.783613,-0.310249,-0.0116449,0.15724,0.285439,0.273263,-0.223001,-0.171503,0.199041,-0.0292484,-0.0741483,-0.0844871,0.309267,-0.0128729,0.157532,-0.116292,-0.369126
-23.4198,0.407574,0.321535,0.769181,-0.018713,0.155785,0.201752,0.189535,0.0460211,0.0731758,-0.0500221,0.511361,0.138662,0.104016,-0.178096,0.151252,-0.126948,-0.295598,-0.247841,-0.310282
-22.7629,0.401715,0.0609765,0.403056,0.279989,0.310501,0.264656,0.212591,0.172678,0.0724166,0.0823615,0.246996,0.089676,0.200584,-0.0120759,0.144638,-0.291109,-0.0573598,0.00947023,-0.137999
-22.6775,0.870007,0.19056,0.536276,0.293734,0.400546,0.292046,0.0836474,0.058497,-0.139835,-0.0275085,0.412197,-0.0227568,0.103835,-0.271201,0.0649481,-0.366372,-0.0189802,-0.0229479,-0.0615475
-22.6923,0.358191,0.223863,0.244851,-0.269689,-0.195831,0.144994,0.28507,0.0842661,-0.23253,-0.254102,0.119582,0.263187,0.0441773,-0.062083,0.0108814,-0.133668,-0.0135417,0.125043,0.0390072
-22.4216,0.864008,0.0959518,0.0818547,-0.182182,-0.134718,0.157009,0.25681,0.0437073,-0.0951535,-0.262403,0.00823962,-0.0586771,-0.0170622,-0.129984,-0.0549993,-0.134079,-0.0482143,0.0772258,-0.0299099
-22.5775,0.839596,0.254593,0.457319,-0.258023,-0.244627,0.174059,0.253724,0.132617,0.0301112,-0.242581,0.337737,0.201858,-0.0438866,-0.0381315,-0.0499204,-0.434141,0.048094,-0.101768,-0.103922
-22.1839,0.925358,0.0702212,0.388957,-0.189153,-0.0499241,0.451094,0.240573,0.226453,-0.0112572,-0.214766,0.200226,-0.132326,-0.388341,-0.0662796,-0.0107159,-0.454723,0.162862,0.0508728,0.0812267
-21.9689,1.02614,0.224938,0.481704,-0.417207,-0.244769,-0.0680573,-0.0143565,0.0122256,0.0986262,-0.360944,0.120628,0.257692,-0.0554754,-0.0319167,-0.0496399,-0.515794,-0.257445,-0.132324,-0.0034805
-21.9187,0.778664,0.214673,0.723693,-0.150284,-0.216843,-0.0127374,-0.207009,-0.0239142,-0.00453089,-0.154426,0.242477,0.151714,0.0859014,0.234546,0.203399,-0.280561,0.0535391,0.0181248,-0.102539
-22.055,0.932514,0.455603,0.729046,0.218566,-0.121891,0.149894,0.249217,0.19168,0.0305801,-0.0139812,0.0784532,0.0230094,-0.179931,0.090101,0.111008,-0.206015,-0.137988,-0.0843364,-0.0319218
-21.8103,1.10369,0.594539,0.777926,-0.410731,-0.271094,-0.0206395,0.149572,0.0448765,-0.0303561,0.0653377,0.159206,0.0657123,-0.0843647,0.0895884,-0.131491,-0.390019,-0.216073,0.0753955,0.137842
-21.6477,0.961407,0.516325,0.626568,-0.46207,-0.312982,0.296196,0.316387,0.27436,0.139598,-0.00276943,0.328539,0.341221,0.0114502,-0.0863003,-0.24624,-0.264695,-0.220571,-0.1869,0.0816763
