0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
3.84614e-11,8.90099e-11,6.70291e-11,1.26917e-10,1.87741e-11,2.05442e-11,1.27408e-10,6.48335e-11,3.99151e-11,2.78758e-11,3.47398e-11,4.91996e-11
1.60433e-08,1.13912e-08,7.3035e-09,5.42022e-09,2.78353e-09,1.92337e-09,1.55856e-09,7.80323e-10,7.23309e-10,7.7881e-10,4.59765e-10,1.04275e-09
1.93611e-07,1.85781e-07,1.63464e-07,1.26725e-07,8.53013e-08,5.57399e-08,5.19179e-08,4.13221e-08,3.67855e-08,3.05791e-08,2.72284e-08,2.50431e-08
9.60481e-07,1.27998e-06,1.34935e-06,1.22708e-06,8.63941e-07,3.65949e-07,1.47854e-07,4.73337e-07,5.28193e-07,3.7324e-07,1.75476e-07,2.43212e-07
3.84345e-06,6.2604e-06,7.2844e-06,7.61593e-06,6.52895e-06,3.56436e-06,4.04282e-06,5.19872e-06,4.30669e-06,4.96132e-06,3.65916e-06,4.26825e-06
1.52687e-05,2.09068e-05,2.10299e-05,1.27046e-05,1.34179e-05,1.59534e-05,1.42735e-05,1.60856e-05,1.73793e-05,1.42221e-05,1.91332e-05,1.71297e-05
1.55057e-05,1.42719e-05,1.93363e-05,1.83399e-05,1.23385e-05,1.11707e-05,1.41765e-05,1.92889e-05,2.98964e-05,3.41424e-05,2.94127e-05,1.7086e-05
3.671e-05,3.2131e-05,2.78486e-05,2.35982e-05,2.2136e-05,1.73278e-05,2.08605e-05,2.69155e-05,2.6038e-05,3.34853e-05,2.39327e-05,3.6988e-05
2.71501e-05,3.30228e-05,2.55395e-05,1.71437e-05,2.08363e-05,3.45521e-05,2.7693e-05,2.29119e-05,2.9588e-05,4.07613e-05,2.81014e-05,2.51517e-05
3.60818e-05,2.51956e-05,1.96972e-05,3.11993e-05,3.11856e-05,3.31361e-05,3.58823e-05,3.15081e-05,2.51115e-05,4.17456e-05,5.53926e-05,2.825e-05
3.75569e-05,3.84345e-05,3.88847e-05,2.30817e-05,2.12511e-05,3.03707e-05,2.88494e-05,3.40635e-05,3.41173e-05,2.36276e-05,4.76538e-05,3.41542e-05
2.30029e-05,3.62843e-05,3.75562e-05,3.50835e-05,3.93414e-05,2.63724e-05,4.00311e-05,4.93082e-05,3.68908e-05,4.06029e-05,5.92908e-05,4.20438e-05
2.10695e-05,4.10338e-05,3.61881e-05,3.24416e-05,2.75073e-05,1.74395e-05,2.60512e-05,3.11895e-05,2.89675e-05,3.31132e-05,5.38936e-05,3.94651e-05
3.10716e-05,1.77418e-05,4.39968e-05,5.15581e-05,3.40465e-05,2.08469e-05,2.49017e-05,3.2992e-05,3.15623e-05,3.71877e-05,4.49495e-05,3.87626e-05
4.00592e-05,4.56848e-05,4.20484e-05,3.54301e-05,3.88954e-05,3.9454e-05,3.18744e-05,3.72683e-05,4.23873e-05,6.07472e-05,6.04279e-05,5.19545e-05
5.60934e-05,4.81924e-05,5.31415e-05,4.1531e-05,4.26246e-05,3.60673e-05,4.90999e-05,2.74895e-05,2.96041e-05,3.25049e-05,4.21722e-05,4.40307e-05
3.9473e-05,4.07191e-05,6.45777e-05,4.83946e-05,3.6008e-05,2.63499e-05,4.54753e-05,5.74113e-05,4.64421e-05,4.67193e-05,4.05112e-05,6.62339e-05
8.44394e-05,8.21027e-05,5.16885e-05,5.49583e-05,5.35342e-05,3.93152e-05,5.72396e-05,7.47191e-05,6.00714e-05,8.75263e-05,0.000124779,8.78433e-05
5.93933e-05,4.38997e-05,5.4812e-05,5.15486e-05,4.98864e-05,3.07118e-05,4.63457e-05,5.5979e-05,4.33863e-05,5.92096e-05,6.93572e-05,6.22378e-05
4.11571e-05,4.49467e-05,2.83295e-05,4.16628e-05,3.13739e-05,2.80048e-05,1.51471e-05,2.56165e-05,3.35056e-05,4.52238e-05,4.79872e-05,3.99529e-05
5.47249e-05,3.53247e-05,3.24511e-05,2.77095e-05,2.50972e-05,2.88361e-05,2.44834e-05,3.17838e-05,3.52002e-05,3.04548e-05,5.10368e-05,5.43996e-05
3.83373e-05,4.75798e-05,3.59868e-05,2.42978e-05,3.23628e-05,2.82468e-05,2.87062e-05,3.64493e-05,2.9199e-05,2.43093e-05,3.5607e-05,2.81621e-05
4.41643e-05,4.52056e-05,5.6053e-05,5.35715e-05,3.84945e-05,3.39285e-05,2.4663e-05,2.87372e-05,1.74306e-05,3.1713e-05,5.49197e-05,4.81424e-05
4.42888e-05,4.02525e-05,4.89089e-05,3.2314e-05,3.87288e-05,2.67631e-05,4.01428e-05,4.69793e-05,2.68965e-05,2.53757e-05,3.62055e-05,4.36104e-05
2.71537e-05,2.37801e-05,2.68285e-05,3.50477e-05,3.34703e-05,3.44525e-05,3.91933e-05,3.90731e-05,2.48214e-05,3.67974e-05,2.40737e-05,4.00889e-05
4.07565e-05,4.7232e-05,2.66369e-05,3.18725e-05,4.15049e-05,2.20607e-05,2.53117e-05,2.90705e-05,3.02744e-05,5.00026e-05,3.88016e-05,3.86127e-05
0.0023365,0.00193405,0.0012879,0.00091568,0.000645731,0.000674412,0.000497416,0.000376091,0.000419209,0.000784002,0.0015445,0.00233641
0.000940915,0.000405216,0.000464752,0.000210045,0.000312699,0.00082931,0.000617522,0.000371104,0.000777665,0.00322501,0.00821337,0.0051345
0.00703226,0.00157484,0.000237763,0.000438652,0.000289196,0.000420298,0.00153122,0.00122532,0.000508324,0.000799312,0.00256098,0.00918788
0.0119603,0.0119701,0.00261678,0.000346744,0.000368436,0.000410129,0.00032627,0.00199048,0.00207893,0.000765047,0.00222304,0.00283485
0.0159487,0.0119138,0.00205823,0.000241887,0.000575049,0.000375054,0.00106156,0.00375908,0.002822,0.000957346,0.00233669,0.00431585
0.00566702,0.00134509,0.000708802,0.000837982,0.00102479,0.00522645,0.00869904,0.00359805,0.00233433,0.00285153,0.00917711,0.0158583
0.00887748,0.00167798,0.000748697,0.000896286,0.000710122,0.00347223,0.00901785,0.00513737,0.00232006,0.00290708,0.00566943,0.0166907
0.0206112,0.0159738,0.00317646,0.000616376,0.0010538,0.00108745,0.00251685,0.00758411,0.00587302,0.0029549,0.0062247,0.00803213
0.0213645,0.00708506,0.00231,0.00105666,0.000811642,0.00160225,0.0049946,0.00512768,0.0025811,0.00426048,0.00809266,0.0230697
0.0164355,0.00572257,0.00129977,0.00078027,0.00063527,0.000972487,0.00210252,0.00201614,0.00140697,0.0012107,0.00442982,0.0161863
0.0136329,0.0146827,0.00385088,0.000714311,0.000843388,0.00110518,0.00123431,0.00121802,0.00092122,0.00100389,0.00196757,0.00252936
0.00850705,0.023447,0.0129063,0.00141684,0.000543939,0.00104117,0.000932456,0.00104315,0.0016432,0.00107936,0.00169078,0.001358
0.0187609,0.0205372,0.00567751,0.000373105,0.000262809,0.000364101,0.000484105,0.0013774,0.00132143,0.00055789,0.00115542,0.00410909
0.00605386,0.00233028,0.00101168,0.000331156,0.000478419,0.000588538,0.000658033,0.00129082,0.00371184,0.0075882,0.0106382,0.0102436
0.00408546,0.00307215,0.000817887,0.000266127,0.000429744,0.000568156,0.00100215,0.00377607,0.00900173,0.00527903,0.00218367,0.00385778
0.00342261,0.00292156,0.0012831,0.000666205,0.000187553,0.000371818,0.000520139,0.000815713,0.00140827,0.00343624,0.00575774,0.00520786
0.000999256,0.00210592,0.00131906,0.000440496,0.00305217,0.00701848,0.0125624,0.018177,0.0147309,0.00602856,0.00233798,0.00286658
0.00662058,0.00152045,0.000567749,0.000573678,0.000565692,0.00151741,0.00124435,0.00106146,0.000995908,0.0102727,0.0339824,0.028251
0.00952691,0.00256166,0.00215587,0.00292011,0.00343812,0.00377599,0.00341389,0.00277531,0.00275936,0.00294053,0.024105,0.0314486
0.0439175,0.019952,0.0106709,0.0110584,0.0243987,0.0350258,0.0263454,0.0124125,0.0133438,0.022409,0.0215037,0.0526721
0.0495904,0.0748762,0.0305038,0.0113041,0.0292049,0.0511353,0.0297627,0.00596687,0.0122898,0.0252995,0.0156327,0.0111348
0.0239511,0.0661056,0.0737935,0.02516,0.0217936,0.0457811,0.0282575,0.00694043,0.0197026,0.0355407,0.0162554,0.0151636
0.0507955,0.0177998,0.00904743,0.00512429,0.0227737,0.0460391,0.0267924,0.0069883,0.0110564,0.0230745,0.0420058,0.0789215
0.085572,0.0286648,0.00706169,0.00489461,0.0202599,0.0417825,0.0234775,0.00706357,0.0112656,0.0210642,0.0216333,0.0667996
0.0320819,0.0394728,0.0801223,0.0398231,0.0193643,0.0394624,0.022602,0.00298264,0.0158711,0.0373735,0.0217513,0.0147686
0.0477276,0.0824556,0.0499416,0.010507,0.0190815,0.0394075,0.0213961,0.00458996,0.0164168,0.0295333,0.017177,0.0129637
0.0499279,0.0133675,0.00514898,0.00412684,0.0183073,0.0409096,0.024768,0.00504005,0.00778297,0.0185243,0.0340434,0.0779998
0.0849502,0.0600796,0.014437,0.00441648,0.0156721,0.0380298,0.0237317,0.0086312,0.0101034,0.0158491,0.0126293,0.0345993
0.0236785,0.0761605,0.0603889,0.0128039,0.0189509,0.0371797,0.0193902,0.00364833,0.0149819,0.0238256,0.0128782,0.00975683
0.0654249,0.0325259,0.0117402,0.00546912,0.014844,0.0327192,0.0188035,0.00800274,0.00919827,0.0179105,0.015259,0.0450657
0.0128412,0.013756,0.00599992,0.00616243,0.0151079,0.0317931,0.0186096,0.00413696,0.00758601,0.0184799,0.0521596,0.0565574
0.0745051,0.0436781,0.00956101,0.0033342,0.0131778,0.0295579,0.0185103,0.00639254,0.00816278,0.0164852,0.0133031,0.0349526
0.023354,0.0248492,0.0118678,0.00372968,0.0128119,0.0266513,0.0161535,0.00405458,0.00604002,0.0124399,0.012786,0.0209755
0.0149545,0.0140317,0.00544333,0.0020232,0.0104409,0.0222993,0.0117683,0.00199322,0.00456616,0.0109098,0.0106849,0.0107911
0.0139418,0.00532214,0.00278037,0.00175972,0.0108911,0.0209853,0.011792,0.00202614,0.0048556,0.0100093,0.00838034,0.0121295
0.00835012,0.00744599,0.0205977,0.0519119,0.0329425,0.0198933,0.0111365,0.00240437,0.00443539,0.0113599,0.0116453,0.00826326
0.00982496,0.0322185,0.0411779,0.0191927,0.0106898,0.0167352,0.0101122,0.00297214,0.00669419,0.0172873,0.00984993,0.00911517
